,Date,Location,Efficiency of the admissions process,Helpfulness of admitting staff,Usefulness of leaflets provided,"Explanations about procedures, tests and treatment options",Explanation about benefits/risks of surgical interventions,Opportunity to ask questions about your condition or treatment,Nursing care and attention,Response time to nursing call system,Pain relief, Respect for your privacy,Comfort of room & surroundings,Cleanliness of room & surroundings,Attractiveness/decor,Timeliness of catering service,Quality of food served,Quantity of food served,Time given to planning your return home,Explanations about how to manage your condition and recovery at home,Clarity of instructions on take home medications, Efficiency of discharge process,Efficiency of billings process,Clarity of billing information,Staff Helpfulness,Quality of service you received
64,March 2019,Bourdillion,5.0,3.0,,5.0,5.0,5.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,,4.0,5.0,5.0,4.0
65,March 2019,Bourdillion,5.0,5.0,,4.0,5.0,5.0,2.0,4.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,3.0,2.0,4.0,4.0,5.0
66,March 2019,Bourdillion,5.0,5.0,,4.0,5.0,5.0,5.0,3.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0,,5.0,4.0,5.0,5.0
67,March 2019,Bourdillion,5.0,3.0,,5.0,5.0,5.0,3.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,3.0,3.0,5.0,4.0
68,March 2019,Bourdillion,5.0,4.0,,5.0,5.0,5.0,4.0,4.0,5.0,4.0,5.0,5.0,4.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,3.0,2.0,5.0,4.0
69,March 2019,Bourdillion,,4.0,,5.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,,5.0,5.0,3.0,5.0,4.0,5.0,3.0
70,March 2019,Bourdillion,4.0,5.0,,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,,5.0,5.0,3.0,5.0,4.0,4.0,3.0,5.0,3.0,4.0
71,March 2019,Bourdillion,5.0,5.0,,5.0,5.0,5.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,4.0,5.0,5.0
72,March 2019,Bourdillion,5.0,5.0,,5.0,5.0,4.0,3.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,4.0,4.0,5.0,5.0
73,March 2019,Bourdillion,4.0,4.0,,4.0,4.0,4.0,5.0,3.0,5.0,5.0,5.0,5.0,4.0,2.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0
74,March 2019,Bourdillion,5.0,3.0,,5.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,2.0,4.0,5.0,5.0,5.0,5.0,3.0,5.0,2.0,5.0,5.0
75,March 2019,Bourdillion,5.0,4.0,,5.0,4.0,4.0,5.0,4.0,5.0,5.0,4.0,5.0,4.0,3.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,5.0
76,March 2019,Bourdillion,5.0,3.0,,5.0,4.0,5.0,,5.0,5.0,5.0,4.0,4.0,5.0,2.0,3.0,5.0,4.0,5.0,4.0,4.0,5.0,3.0,5.0,3.0
77,March 2019,Bourdillion,5.0,4.0,,5.0,5.0,4.0,3.0,2.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,3.0,5.0,5.0,5.0,3.0,3.0,4.0,4.0
78,March 2019,Bourdillion,3.0,5.0,,5.0,5.0,5.0,4.0,3.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,3.0,,5.0,5.0,4.0,4.0,5.0,5.0,5.0
79,March 2019,Bourdillion,4.0,4.0,,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0
80,March 2019,Bourdillion,4.0,5.0,,5.0,5.0,4.0,2.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,2.0,5.0,5.0,3.0
81,March 2019,Bourdillion,3.0,4.0,,5.0,5.0,5.0,4.0,3.0,5.0,5.0,5.0,5.0,5.0,2.0,5.0,4.0,5.0,4.0,5.0,5.0,3.0,5.0,5.0,5.0
82,March 2019,Bourdillion,,5.0,,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,3.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0
83,March 2019,Bourdillion,5.0,5.0,,5.0,5.0,4.0,4.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,3.0,5.0
84,March 2019,Bourdillion,5.0,5.0,,5.0,5.0,5.0,5.0,2.0,5.0,5.0,5.0,4.0,5.0,4.0,3.0,3.0,5.0,5.0,4.0,3.0,2.0,5.0,5.0,5.0
85,March 2019,Bourdillion,5.0,5.0,,4.0,4.0,5.0,5.0,3.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,3.0,2.0,5.0,4.0
86,March 2019,Bourdillion,5.0,4.0,,5.0,4.0,5.0,,4.0,5.0,5.0,5.0,4.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0
87,March 2019,Bourdillion,4.0,3.0,,4.0,5.0,5.0,5.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,2.0,5.0,5.0,5.0
88,March 2019,Bourdillion,5.0,5.0,,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,3.0,5.0,5.0,5.0,4.0,3.0,5.0,5.0,5.0
89,March 2019,Bourdillion,4.0,4.0,,5.0,5.0,5.0,5.0,3.0,5.0,5.0,4.0,5.0,5.0,3.0,4.0,5.0,4.0,5.0,5.0,4.0,5.0,4.0,5.0,4.0
90,March 2019,Bourdillion,3.0,4.0,,5.0,5.0,5.0,3.0,3.0,5.0,5.0,5.0,5.0,4.0,2.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0
91,March 2019,Bourdillion,5.0,4.0,,5.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,4.0,5.0,3.0,5.0,3.0,4.0,5.0,5.0,4.0,5.0,4.0,5.0,5.0
92,March 2019,Bourdillion,5.0,5.0,,4.0,5.0,5.0,2.0,2.0,5.0,5.0,5.0,5.0,5.0,2.0,5.0,4.0,,5.0,5.0,5.0,5.0,5.0,5.0,5.0
93,March 2019,Bourdillion,5.0,5.0,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,3.0,5.0,3.0,5.0
94,March 2019,Bourdillion,5.0,4.0,,5.0,5.0,5.0,3.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0,5.0
95,March 2019,Bourdillion,5.0,4.0,,4.0,5.0,5.0,2.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,5.0,4.0,3.0,5.0,5.0,5.0
96,March 2019,Bourdillion,5.0,5.0,,4.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,,3.0,2.0,5.0,3.0
97,March 2019,Bourdillion,,3.0,,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,5.0,3.0,4.0,4.0,,5.0,5.0,5.0,3.0,4.0,4.0,3.0
98,March 2019,Bourdillion,5.0,5.0,,5.0,5.0,5.0,5.0,3.0,5.0,5.0,4.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,3.0,4.0,4.0,4.0,5.0
99,March 2019,Bourdillion,5.0,5.0,,5.0,5.0,4.0,2.0,2.0,5.0,5.0,4.0,5.0,4.0,,5.0,5.0,5.0,4.0,4.0,5.0,4.0,5.0,5.0,5.0
100,March 2019,Bourdillion,5.0,5.0,,4.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,3.0,5.0,3.0,5.0,5.0,5.0,2.0,4.0,3.0,5.0
101,March 2019,Bourdillion,5.0,4.0,,4.0,5.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,2.0,5.0,5.0,3.0,5.0,5.0,,2.0,5.0,3.0,5.0
102,March 2019,Bourdillion,4.0,5.0,,4.0,5.0,5.0,,2.0,5.0,5.0,5.0,4.0,5.0,5.0,4.0,3.0,3.0,5.0,4.0,3.0,4.0,5.0,5.0,5.0
103,March 2019,Bourdillion,5.0,5.0,,4.0,4.0,5.0,,3.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,,4.0,5.0,4.0,5.0
104,March 2019,Bourdillion,5.0,5.0,,4.0,5.0,5.0,5.0,3.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,2.0,5.0,3.0,4.0
105,March 2019,Bourdillion,5.0,5.0,,5.0,5.0,4.0,5.0,3.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,3.0,5.0,5.0,5.0,5.0
106,March 2019,Bourdillion,5.0,5.0,,5.0,5.0,5.0,5.0,2.0,5.0,5.0,5.0,5.0,5.0,2.0,5.0,4.0,5.0,5.0,4.0,5.0,4.0,5.0,5.0,5.0
107,March 2019,Bourdillion,4.0,5.0,,5.0,5.0,5.0,4.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,5.0,5.0
108,March 2019,Bourdillion,3.0,5.0,,5.0,5.0,5.0,5.0,3.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,,5.0,5.0,4.0,4.0,4.0,5.0,5.0
109,March 2019,Bourdillion,5.0,3.0,,5.0,5.0,5.0,2.0,4.0,5.0,5.0,5.0,5.0,5.0,3.0,3.0,3.0,,5.0,5.0,5.0,5.0,4.0,4.0,3.0
110,March 2019,Bourdillion,5.0,4.0,,5.0,5.0,5.0,4.0,2.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,5.0,5.0,5.0,5.0
111,March 2019,Bourdillion,4.0,5.0,,4.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,2.0,3.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0
112,March 2019,Bourdillion,5.0,4.0,,4.0,5.0,5.0,5.0,3.0,5.0,5.0,5.0,4.0,5.0,,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0
113,March 2019,Bourdillion,5.0,4.0,,4.0,5.0,5.0,5.0,2.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,3.0,4.0,5.0,5.0,5.0
114,March 2019,Bourdillion,4.0,5.0,,5.0,5.0,5.0,3.0,3.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0
115,March 2019,Bourdillion,4.0,4.0,,5.0,5.0,5.0,4.0,2.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,,5.0,4.0,4.0,5.0
116,March 2019,Bourdillion,5.0,5.0,,5.0,5.0,5.0,5.0,4.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,4.0,5.0
117,March 2019,Bourdillion,3.0,4.0,,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0,5.0,5.0,4.0,3.0,4.0,3.0,5.0
118,March 2019,Bourdillion,5.0,5.0,,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,3.0,4.0,5.0,5.0,4.0,2.0,4.0,5.0,5.0
119,March 2019,Bourdillion,5.0,5.0,,5.0,4.0,5.0,3.0,5.0,5.0,4.0,5.0,4.0,5.0,3.0,5.0,5.0,3.0,5.0,4.0,4.0,5.0,4.0,5.0,5.0
0,March 2020,Bourdillion,5.0,5.0,,4.0,4.0,4.0,5.0,3.0,4.0,5.0,4.0,5.0,3.0,4.0,5.0,3.0,5.0,,5.0,5.0,4.0,2.0,3.0,4.0
1,March 2020,Bourdillion,4.0,5.0,,5.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,3.0,5.0,4.0,5.0,,3.0,2.0,4.0,3.0
2,March 2020,Bourdillion,4.0,2.0,,5.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0,4.0,5.0,3.0,4.0,4.0,,4.0,,4.0,4.0,5.0,5.0,5.0
3,March 2020,Bourdillion,5.0,5.0,,5.0,5.0,5.0,5.0,4.0,5.0,4.0,3.0,4.0,4.0,4.0,4.0,5.0,,5.0,5.0,5.0,4.0,4.0,5.0,5.0
4,March 2020,Bourdillion,5.0,5.0,,5.0,5.0,5.0,4.0,4.0,5.0,4.0,5.0,5.0,3.0,5.0,3.0,5.0,5.0,5.0,4.0,4.0,5.0,4.0,4.0,3.0
5,March 2020,Bourdillion,4.0,4.0,,4.0,3.0,5.0,5.0,4.0,3.0,4.0,4.0,5.0,4.0,4.0,5.0,5.0,,5.0,5.0,4.0,5.0,5.0,5.0,5.0
6,March 2020,Bourdillion,2.0,4.0,,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,3.0,,5.0,,4.0,5.0,3.0,4.0
7,March 2020,Bourdillion,4.0,2.0,,4.0,4.0,3.0,4.0,5.0,4.0,5.0,5.0,5.0,4.0,3.0,5.0,4.0,5.0,5.0,5.0,3.0,5.0,5.0,5.0,5.0
8,March 2020,Bourdillion,5.0,4.0,,4.0,3.0,5.0,5.0,5.0,4.0,5.0,2.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,5.0,5.0,5.0
9,March 2020,Bourdillion,5.0,5.0,,5.0,5.0,4.0,5.0,5.0,4.0,5.0,3.0,5.0,3.0,4.0,4.0,3.0,4.0,5.0,4.0,5.0,4.0,4.0,5.0,5.0
10,March 2020,Bourdillion,5.0,5.0,,5.0,5.0,4.0,4.0,5.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,3.0,,5.0,4.0,4.0,5.0,3.0,5.0,3.0
11,March 2020,Bourdillion,5.0,5.0,,5.0,5.0,4.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,2.0,4.0,4.0,5.0,4.0,5.0,4.0,,4.0,3.0,5.0
12,March 2020,Bourdillion,5.0,4.0,,4.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,,4.0,5.0,5.0,5.0
13,March 2020,Bourdillion,5.0,4.0,,5.0,3.0,5.0,3.0,5.0,5.0,4.0,4.0,4.0,5.0,3.0,5.0,5.0,4.0,5.0,5.0,4.0,,5.0,4.0,5.0
14,March 2020,Bourdillion,5.0,5.0,,4.0,5.0,2.0,5.0,4.0,3.0,5.0,5.0,2.0,5.0,3.0,5.0,3.0,,4.0,4.0,4.0,,2.0,5.0,5.0
15,March 2020,Bourdillion,4.0,4.0,,5.0,2.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,4.0,4.0,3.0,,5.0,,5.0,4.0,5.0
16,March 2020,Bourdillion,4.0,3.0,,5.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,,,4.0,4.0
17,March 2020,Bourdillion,5.0,5.0,,4.0,2.0,5.0,5.0,4.0,5.0,5.0,4.0,3.0,3.0,5.0,4.0,3.0,,2.0,,5.0,4.0,4.0,5.0,4.0
18,March 2020,Bourdillion,3.0,5.0,,5.0,4.0,3.0,4.0,5.0,5.0,4.0,5.0,4.0,5.0,3.0,3.0,4.0,5.0,4.0,4.0,5.0,5.0,4.0,5.0,4.0
19,March 2020,Bourdillion,5.0,2.0,,4.0,4.0,5.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0,4.0,4.0,5.0,4.0,5.0,,5.0,2.0,,4.0
20,March 2020,Bourdillion,5.0,3.0,,4.0,4.0,5.0,,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,3.0,,4.0,4.0,4.0,4.0,5.0,5.0
21,March 2020,Bourdillion,5.0,5.0,,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,3.0,4.0,5.0,3.0,5.0,3.0,5.0,4.0,4.0
22,March 2020,Bourdillion,4.0,5.0,,5.0,4.0,5.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,2.0,4.0,5.0,4.0,5.0,,4.0,5.0,5.0,5.0
23,March 2020,Bourdillion,5.0,4.0,,4.0,5.0,5.0,5.0,5.0,3.0,4.0,2.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,,5.0,5.0,4.0,5.0
24,March 2020,Bourdillion,4.0,5.0,,5.0,5.0,3.0,4.0,5.0,4.0,4.0,5.0,5.0,4.0,4.0,3.0,4.0,5.0,,3.0,5.0,3.0,3.0,5.0,5.0
25,March 2020,Bourdillion,5.0,5.0,,4.0,4.0,5.0,4.0,4.0,5.0,4.0,4.0,5.0,5.0,3.0,4.0,5.0,3.0,4.0,5.0,5.0,5.0,4.0,4.0,5.0
26,March 2020,Bourdillion,4.0,2.0,,5.0,2.0,5.0,4.0,4.0,5.0,5.0,5.0,3.0,3.0,4.0,4.0,4.0,3.0,5.0,5.0,5.0,,,5.0,5.0
27,March 2020,Bourdillion,5.0,4.0,,4.0,3.0,4.0,4.0,3.0,4.0,4.0,5.0,3.0,5.0,5.0,4.0,3.0,4.0,5.0,,5.0,4.0,2.0,5.0,5.0
28,March 2020,Bourdillion,5.0,5.0,,5.0,2.0,4.0,5.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0,4.0,4.0,5.0,5.0,4.0,,,5.0,5.0
29,March 2020,Bourdillion,5.0,5.0,,4.0,5.0,5.0,4.0,5.0,3.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,4.0,,,4.0,5.0,5.0
30,March 2020,Bourdillion,3.0,5.0,,5.0,3.0,3.0,5.0,5.0,3.0,5.0,3.0,5.0,5.0,2.0,4.0,4.0,5.0,5.0,,5.0,2.0,4.0,5.0,5.0
31,March 2020,Bourdillion,4.0,5.0,,4.0,5.0,4.0,5.0,5.0,5.0,4.0,4.0,5.0,4.0,3.0,3.0,4.0,3.0,5.0,5.0,,5.0,3.0,5.0,4.0
32,March 2020,Bourdillion,4.0,5.0,,5.0,2.0,4.0,5.0,4.0,4.0,5.0,2.0,5.0,5.0,4.0,3.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0
33,March 2020,Bourdillion,4.0,5.0,,4.0,3.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,4.0,3.0,5.0,4.0,,3.0,5.0,4.0,3.0,,5.0,3.0
34,March 2020,Bourdillion,4.0,5.0,,5.0,5.0,5.0,5.0,4.0,4.0,5.0,4.0,5.0,5.0,3.0,2.0,3.0,4.0,5.0,5.0,,4.0,4.0,5.0,5.0
35,March 2020,Bourdillion,2.0,4.0,,4.0,2.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,3.0,4.0,4.0,2.0,,,4.0,4.0,5.0
36,March 2020,Bourdillion,4.0,5.0,,5.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,2.0,3.0,4.0,2.0,5.0,,5.0,,5.0,4.0,,4.0,3.0
37,March 2020,Bourdillion,3.0,5.0,,4.0,5.0,5.0,3.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,3.0,4.0,4.0,5.0,4.0,4.0,4.0,5.0,4.0,5.0
38,March 2020,Bourdillion,5.0,5.0,,5.0,3.0,4.0,4.0,5.0,4.0,5.0,5.0,3.0,3.0,5.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0
39,March 2020,Bourdillion,3.0,5.0,,4.0,5.0,5.0,4.0,5.0,4.0,5.0,3.0,5.0,4.0,5.0,5.0,4.0,,4.0,,5.0,5.0,4.0,4.0,5.0
40,March 2020,Bourdillion,5.0,5.0,,4.0,5.0,3.0,4.0,5.0,5.0,4.0,2.0,5.0,5.0,4.0,3.0,4.0,5.0,,5.0,5.0,5.0,2.0,5.0,5.0
41,March 2020,Bourdillion,5.0,5.0,,5.0,4.0,5.0,5.0,3.0,5.0,5.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,5.0,5.0,3.0,3.0,4.0,5.0,5.0
42,March 2020,Bourdillion,4.0,3.0,,5.0,5.0,5.0,4.0,4.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,5.0,5.0,,5.0,4.0,,3.0,4.0,4.0
43,March 2020,Bourdillion,4.0,4.0,,4.0,3.0,4.0,4.0,4.0,5.0,4.0,5.0,2.0,4.0,4.0,3.0,5.0,,5.0,4.0,,3.0,4.0,5.0,5.0
44,March 2020,Bourdillion,4.0,5.0,,5.0,2.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,3.0,5.0,5.0,2.0,4.0,5.0,4.0,4.0
45,March 2020,Bourdillion,4.0,4.0,,5.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,4.0,2.0,5.0,5.0
46,March 2020,Bourdillion,4.0,5.0,,5.0,2.0,5.0,5.0,5.0,4.0,4.0,3.0,4.0,3.0,2.0,4.0,5.0,3.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0
47,March 2020,Bourdillion,2.0,4.0,,5.0,3.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,3.0,4.0,4.0,4.0,4.0,5.0,5.0,,4.0,4.0,5.0,5.0
0,March 2020,Awolowo,5.0,5.0,,5.0,5.0,5.0,4.0,5.0,4.0,5.0,4.0,4.0,5.0,5.0,4.0,4.0,5.0,5.0,4.0,4.0,,5.0,4.0,5.0
1,March 2020,Awolowo,4.0,5.0,,5.0,5.0,5.0,5.0,5.0,4.0,5.0,3.0,5.0,4.0,5.0,,4.0,3.0,5.0,4.0,4.0,3.0,4.0,4.0,
2,March 2020,Awolowo,5.0,4.0,,4.0,4.0,5.0,5.0,3.0,4.0,3.0,4.0,4.0,3.0,5.0,5.0,4.0,4.0,2.0,5.0,5.0,5.0,5.0,5.0,4.0
3,March 2020,Awolowo,5.0,4.0,5.0,4.0,4.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,4.0,4.0,4.0,,4.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0
4,March 2020,Awolowo,,5.0,,4.0,,5.0,5.0,4.0,5.0,4.0,4.0,5.0,3.0,5.0,5.0,,,5.0,5.0,4.0,4.0,,5.0,
5,March 2020,Awolowo,4.0,5.0,,5.0,,4.0,4.0,2.0,5.0,5.0,4.0,5.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,,3.0,5.0,4.0,5.0
6,March 2020,Awolowo,4.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,5.0,4.0,,4.0,,4.0,2.0,4.0,,4.0,2.0
7,March 2020,Awolowo,4.0,5.0,4.0,5.0,,5.0,5.0,4.0,5.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,5.0,4.0,5.0,4.0,5.0,5.0,5.0,4.0
8,March 2020,Awolowo,4.0,4.0,5.0,4.0,5.0,4.0,4.0,4.0,3.0,4.0,5.0,4.0,5.0,4.0,4.0,,2.0,5.0,5.0,4.0,,4.0,4.0,4.0
9,March 2020,Awolowo,5.0,5.0,,5.0,,4.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,,5.0,4.0,4.0,3.0
10,March 2020,Awolowo,5.0,5.0,,5.0,,4.0,5.0,4.0,,4.0,4.0,4.0,3.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
11,March 2020,Awolowo,5.0,4.0,,5.0,,4.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,,5.0,5.0,5.0,5.0,4.0
12,March 2020,Awolowo,5.0,4.0,,4.0,5.0,3.0,5.0,4.0,4.0,4.0,4.0,5.0,3.0,2.0,5.0,4.0,5.0,4.0,,,5.0,,5.0,5.0
13,March 2020,Awolowo,5.0,4.0,,,,5.0,4.0,5.0,4.0,3.0,5.0,4.0,5.0,4.0,4.0,5.0,4.0,4.0,5.0,,5.0,5.0,5.0,5.0
14,March 2020,Awolowo,4.0,4.0,,5.0,,4.0,4.0,4.0,4.0,,5.0,5.0,4.0,3.0,4.0,4.0,,5.0,5.0,5.0,5.0,5.0,4.0,4.0
15,March 2020,Awolowo,5.0,5.0,5.0,4.0,5.0,4.0,4.0,4.0,,5.0,5.0,5.0,5.0,4.0,4.0,3.0,4.0,2.0,5.0,4.0,,4.0,5.0,4.0
16,March 2020,Awolowo,4.0,4.0,5.0,5.0,4.0,4.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,3.0,5.0,3.0,2.0,4.0,5.0,4.0,5.0,4.0,4.0,5.0
17,March 2020,Awolowo,4.0,4.0,4.0,5.0,,5.0,5.0,4.0,4.0,5.0,4.0,5.0,3.0,4.0,4.0,5.0,5.0,4.0,5.0,,,4.0,5.0,4.0
18,March 2020,Awolowo,5.0,4.0,,4.0,5.0,4.0,5.0,4.0,4.0,3.0,4.0,4.0,5.0,4.0,5.0,5.0,4.0,5.0,4.0,4.0,4.0,5.0,5.0,4.0
19,March 2020,Awolowo,5.0,4.0,,5.0,5.0,5.0,3.0,4.0,4.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,,4.0,5.0,,,4.0,5.0
20,March 2020,Awolowo,4.0,4.0,4.0,4.0,,4.0,4.0,4.0,,5.0,4.0,4.0,4.0,2.0,4.0,4.0,,4.0,4.0,3.0,,5.0,4.0,5.0
21,March 2020,Awolowo,3.0,4.0,4.0,4.0,,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,5.0,4.0,4.0,5.0,4.0,5.0,,5.0,4.0
22,March 2020,Awolowo,4.0,5.0,,4.0,5.0,5.0,5.0,4.0,5.0,3.0,,5.0,4.0,4.0,5.0,4.0,,,2.0,4.0,,5.0,2.0,4.0
23,March 2020,Awolowo,4.0,4.0,,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0
24,March 2020,Awolowo,4.0,4.0,,4.0,5.0,5.0,4.0,5.0,2.0,4.0,4.0,4.0,4.0,5.0,3.0,4.0,5.0,5.0,5.0,5.0,,,5.0,4.0
25,March 2020,Awolowo,4.0,5.0,,5.0,,4.0,4.0,5.0,4.0,5.0,5.0,4.0,5.0,4.0,4.0,5.0,,5.0,5.0,,,4.0,4.0,4.0
26,March 2020,Awolowo,5.0,4.0,,4.0,,5.0,5.0,5.0,4.0,,5.0,5.0,3.0,4.0,4.0,4.0,4.0,5.0,5.0,3.0,,5.0,4.0,4.0
